"Regulator_ENSG","Target_ENSG","MI","pvalue","Target_symbol","Regulator_symbol"
"ENSG00000147162","ENSG00000163050",0.415650759998786,0,"COQ8A","OGT"
"ENSG00000196363","ENSG00000113716",0.475410081645656,0,"HMGXB3","WDR5"
"ENSG00000196363","ENSG00000159111",0.482419825440618,0,"MRPL10","WDR5"
"ENSG00000103510","ENSG00000099326",0.383669968665265,0,"MZF1","KAT8"
"ENSG00000172534","ENSG00000205903",0.452153084195832,0,"ZNF316","HCFC1"
"ENSG00000187778","ENSG00000179862",0.337766234259188,0,"CITED4","MCRS1"
"ENSG00000103510","ENSG00000076650",0.372538953346178,0,"GPATCH1","KAT8"
"ENSG00000187778","ENSG00000116288",0.381574130932245,0,"PARK7","MCRS1"
"ENSG00000147162","ENSG00000165684",0.394156285154804,0,"SNAPC4","OGT"
"ENSG00000172534","ENSG00000105053",0.416304191776321,0,"VRK3","HCFC1"
"ENSG00000147162","ENSG00000225830",0.456347111408143,0,"ERCC6","OGT"
"ENSG00000120071","ENSG00000008513",0.41912881463133,0,"ST3GAL1","KANSL1"
"ENSG00000172534","ENSG00000118369",0.480391040255138,0,"USP35","HCFC1"
"ENSG00000172534","ENSG00000132694",0.488386552412156,0,"ARHGEF11","HCFC1"
"ENSG00000187778","ENSG00000072958",0.628282438883785,0,"AP1M1","MCRS1"
"ENSG00000172534","ENSG00000179304",0.412433671044357,0,"FAM156B","HCFC1"
"ENSG00000187778","ENSG00000167862",0.34322805466957,0,"MRPL58","MCRS1"
"ENSG00000187778","ENSG00000167861",0.481444298646487,0,"HID1","MCRS1"
"ENSG00000187778","ENSG00000141252",0.523099034514586,0,"VPS53","MCRS1"
"ENSG00000187778","ENSG00000167863",0.446458464021229,0,"ATP5PD","MCRS1"
"ENSG00000172534","ENSG00000169951",0.385861564435859,0,"ZNF764","HCFC1"
"ENSG00000187778","ENSG00000223891",0.348724544160371,0,"OSER1-DT","MCRS1"
"ENSG00000147162","ENSG00000178971",0.453943410224929,0,"CTC1","OGT"
"ENSG00000147162","ENSG00000166986",0.401383891040878,0,"MARS1","OGT"
"ENSG00000187778","ENSG00000116260",0.490200482768614,0,"QSOX1","MCRS1"
"ENSG00000147162","ENSG00000165661",0.530712199901709,0,"QSOX2","OGT"
"ENSG00000196363","ENSG00000136463",0.556285529450311,0,"TACO1","WDR5"
"ENSG00000103510","ENSG00000112855",0.367207969662545,0,"HARS2","KAT8"
"ENSG00000172534","ENSG00000143369",0.406481461570939,3.21943138814618e-07,"ECM1","HCFC1"
"ENSG00000103510","ENSG00000124831",0.402540739076449,0,"LRRFIP1","KAT8"
"ENSG00000187778","ENSG00000166557",0.611918291768773,0,"TMED3","MCRS1"
"ENSG00000196363","ENSG00000123144",0.366869480651895,0,"TRIR","WDR5"
"ENSG00000103510","ENSG00000064687",0.382394794166841,0,"ABCA7","KAT8"
"ENSG00000187778","ENSG00000167881",0.487011880524394,0,"SRP68","MCRS1"
"ENSG00000147162","ENSG00000165671",0.4345905480841,0,"NSD1","OGT"
"ENSG00000147162","ENSG00000127364",0.375740642675971,0,"TAS2R4","OGT"
"ENSG00000187778","ENSG00000179820",0.491884702922011,0,"MYADM","MCRS1"
"ENSG00000187778","ENSG00000233276",0.331623704818023,0,"GPX1","MCRS1"
"ENSG00000147162","ENSG00000141664",0.556388369208367,0,"ZCCHC2","OGT"
"ENSG00000147162","ENSG00000166965",0.341112857116715,1.6275683707434e-06,"RCCD1","OGT"
"ENSG00000187778","ENSG00000142530",0.38572477389521,0,"GARIN5A","MCRS1"
"ENSG00000187778","ENSG00000143862",0.485839091391154,0,"ARL8A","MCRS1"
"ENSG00000196363","ENSG00000112473",0.388030386075929,0,"SLC39A7","WDR5"
"ENSG00000103510","ENSG00000112877",0.386101533224861,0,"CEP72","KAT8"
"ENSG00000187778","ENSG00000142546",0.369665693569748,0,"NOSIP","MCRS1"
"ENSG00000103510","ENSG00000135503",0.371499235391353,8.84335333228847e-06,"ACVR1B","KAT8"
"ENSG00000103510","ENSG00000135506",0.399816537045417,0.00106939995875566,"OS9","KAT8"
"ENSG00000103510","ENSG00000241878",0.403338088806851,0,"PISD","KAT8"
"ENSG00000187778","ENSG00000154518",0.501911371438861,0,"ATP5MC3","MCRS1"
"ENSG00000172534","ENSG00000168612",0.435648741984241,0,"ZSWIM1","HCFC1"
"ENSG00000187778","ENSG00000044090",0.463370254141533,0,"CUL7","MCRS1"
"ENSG00000103510","ENSG00000110237",0.451158784960312,0,"ARHGEF17","KAT8"
"ENSG00000172534","ENSG00000204634",0.412871320928015,0,"TBC1D8","HCFC1"
"ENSG00000147162","ENSG00000151006",0.318241639900823,0,"PRSS53","OGT"
"ENSG00000120071","ENSG00000247157",0.392282671917724,0,"LINC01252","KANSL1"
"ENSG00000120071","ENSG00000235194",0.406178937509615,1.65257620921011e-08,"PPP1R3E","KANSL1"
"ENSG00000172534","ENSG00000143322",0.418130423726069,7.78186668304315e-06,"ABL2","HCFC1"
"ENSG00000172534","ENSG00000085872",0.619284319919094,0,"CHERP","HCFC1"
"ENSG00000172534","ENSG00000157954",0.442213788531572,0,"WIPI2","HCFC1"
"ENSG00000103510","ENSG00000148834",0.378699969722603,0,"GSTO1","KAT8"
"ENSG00000187778","ENSG00000177169",0.461903507510893,0,"ULK1","MCRS1"
"ENSG00000120071","ENSG00000102096",0.482922989990853,0,"PIM2","KANSL1"
"ENSG00000187778","ENSG00000178498",0.545241984188797,0,"DTX3","MCRS1"
"ENSG00000196363","ENSG00000197483",0.39796494231398,0,"ZNF628","WDR5"
"ENSG00000172534","ENSG00000108963",0.480804019135372,0,"DPH1","HCFC1"
"ENSG00000120071","ENSG00000165671",0.519899447960909,0,"NSD1","KANSL1"
"ENSG00000147162","ENSG00000138100",0.319714550080789,0,"TRIM54","OGT"
"ENSG00000196363","ENSG00000184162",0.374566491126853,0,"NR2C2AP","WDR5"
"ENSG00000147162","ENSG00000138107",0.355354469202325,1.88917016696877e-05,"ACTR1A","OGT"
"ENSG00000196363","ENSG00000160194",0.381192576225516,1.40230211442827e-07,"NDUFV3","WDR5"
"ENSG00000120071","ENSG00000178971",0.520178424187702,0,"CTC1","KANSL1"
"ENSG00000187778","ENSG00000034713",0.321270622115003,0,"GABARAPL2","MCRS1"
"ENSG00000196363","ENSG00000053702",0.409491842342188,0,"NRIP2","WDR5"
"ENSG00000196363","ENSG00000271815",0.34591676026919,0,"ENSG00000271815","WDR5"
"ENSG00000196363","ENSG00000004779",0.461345883198957,0,"NDUFAB1","WDR5"
"ENSG00000120071","ENSG00000165661",0.55292480156724,0,"QSOX2","KANSL1"
"ENSG00000172534","ENSG00000263069",0.436391151481932,0,"RNF213-AS1","HCFC1"
"ENSG00000103510","ENSG00000052749",0.42126073499467,0,"RRP12","KAT8"
"ENSG00000147162","ENSG00000127463",0.380364269068237,0,"EMC1","OGT"
"ENSG00000196363","ENSG00000198793",0.488086819012006,0,"MTOR","WDR5"
"ENSG00000196363","ENSG00000232220",0.547178683852025,0,"AC008440.5","WDR5"
"ENSG00000172534","ENSG00000132635",0.378328663040418,0.00166895852753068,"PCED1A","HCFC1"
"ENSG00000147162","ENSG00000138111",0.353433413522658,0,"MFSD13A","OGT"
"ENSG00000120071","ENSG00000151006",0.332750653287148,7.8284045912369e-12,"PRSS53","KANSL1"
"ENSG00000172534","ENSG00000119669",0.432182898466786,0,"IRF2BPL","HCFC1"
"ENSG00000172534","ENSG00000120658",0.375186156189958,0,"ENOX1","HCFC1"
"ENSG00000196363","ENSG00000196199",0.489746931203951,0,"MPHOSPH8","WDR5"
"ENSG00000147162","ENSG00000128731",0.42079316207745,0,"HERC2","OGT"
"ENSG00000196363","ENSG00000014138",0.393128984373371,0,"POLA2","WDR5"
"ENSG00000187778","ENSG00000167792",0.619243655858793,0,"NDUFV1","MCRS1"
"ENSG00000120071","ENSG00000163050",0.492477320072697,0,"COQ8A","KANSL1"
"ENSG00000120071","ENSG00000164366",0.432558167343709,0,"CCDC127","KANSL1"
"ENSG00000120071","ENSG00000165699",0.518930717984873,0,"TSC1","KANSL1"
"ENSG00000187778","ENSG00000166452",0.337498879837281,4.3056225251803e-11,"AKIP1","MCRS1"
"ENSG00000187778","ENSG00000165125",0.456687890019222,0,"TRPV6","MCRS1"
"ENSG00000120071","ENSG00000151065",0.443824067167966,0,"DCP1B","KANSL1"
"ENSG00000196363","ENSG00000135185",0.46791499592069,0,"TMEM243","WDR5"
"ENSG00000120071","ENSG00000151067",0.45308954655493,0,"CACNA1C","KANSL1"
"ENSG00000196363","ENSG00000184194",0.398318563083598,0,"GPR173","WDR5"
"ENSG00000187778","ENSG00000177108",0.453532790850689,0,"ZDHHC22","MCRS1"
"ENSG00000147162","ENSG00000126107",0.36350850526191,2.42551647646749e-05,"HECTD3","OGT"
"ENSG00000187778","ENSG00000178449",0.42047776450361,0,"COX14","MCRS1"
"ENSG00000147162","ENSG00000235194",0.401001098829865,0,"PPP1R3E","OGT"
"ENSG00000196363","ENSG00000162783",0.474344381921369,0,"IER5","WDR5"
"ENSG00000196363","ENSG00000256269",0.341755778537561,4.08214310221311e-06,"HMBS","WDR5"
"ENSG00000196363","ENSG00000159128",0.386173630304951,0,"IFNGR2","WDR5"
"ENSG00000147162","ENSG00000104714",0.354602432569028,0,"ERICH1","OGT"
"ENSG00000196363","ENSG00000198746",0.489537397137705,0,"GPATCH3","WDR5"
"ENSG00000196363","ENSG00000198742",0.461352055592174,0,"SMURF1","WDR5"
"ENSG00000196363","ENSG00000147155",0.513152856773033,0,"EBP","WDR5"
"ENSG00000103510","ENSG00000264578",0.424713204388118,0,"RP11-360L9.8","KAT8"
"ENSG00000172534","ENSG00000266978",0.434253208178339,0,"CTD-2369P2.5","HCFC1"
"ENSG00000196363","ENSG00000147162",0.396912538207047,0,"OGT","WDR5"
"ENSG00000103510","ENSG00000184436",0.330007077243438,0,"THAP7","KAT8"
"ENSG00000120071","ENSG00000103365",0.502727667805967,0,"GGA2","KANSL1"
"ENSG00000196363","ENSG00000198722",0.520141873279869,0,"UNC13B","WDR5"
"ENSG00000196363","ENSG00000198720",0.553063653202304,0,"ANKRD13B","WDR5"
"ENSG00000103510","ENSG00000159479",0.372546514074901,0.00106939995875566,"MED8","KAT8"
"ENSG00000147162","ENSG00000247157",0.371915085085304,0,"LINC01252","OGT"
"ENSG00000196363","ENSG00000198728",0.484008660630096,0,"LDB1","WDR5"
"ENSG00000172534","ENSG00000121904",0.40320165737883,0,"CSMD2","HCFC1"
"ENSG00000120071","ENSG00000138002",0.415877691625873,0,"IFT172","KANSL1"
"ENSG00000196363","ENSG00000257553",0.425120650111169,0,"RP11-603J24.17","WDR5"
"ENSG00000187778","ENSG00000105518",0.363564917714221,0,"TMEM205","MCRS1"
"ENSG00000120071","ENSG00000130997",0.406780758975264,0,"POLN","KANSL1"
"ENSG00000120071","ENSG00000166949",0.372256215709475,0,"SMAD3","KANSL1"
"ENSG00000196363","ENSG00000196123",0.477702874489228,0,"KIAA0895L","WDR5"
"ENSG00000196363","ENSG00000197451",0.403341760079036,0,"HNRNPAB","WDR5"
"ENSG00000196363","ENSG00000198783",0.415483676637179,0,"ZNF830","WDR5"
"ENSG00000120071","ENSG00000126012",0.582348147252446,0,"KDM5C","KANSL1"
"ENSG00000120071","ENSG00000141664",0.545353406954518,0,"ZCCHC2","KANSL1"
"ENSG00000196363","ENSG00000271858",0.586092157041015,0,"ENSG00000271858","WDR5"
"ENSG00000103510","ENSG00000184470",0.375068104371354,0,"TXNRD2","KAT8"
"ENSG00000120071","ENSG00000130985",0.482589693884175,0,"UBA1","KANSL1"
"ENSG00000120071","ENSG00000116698",0.485032914245505,0,"SMG7","KANSL1"
"ENSG00000147162","ENSG00000273443",0.36069832827495,0,"ENSG00000273443","OGT"
"ENSG00000103510","ENSG00000196419",0.367604322327053,0,"XRCC6","KAT8"
"ENSG00000120071","ENSG00000127364",0.402860543416641,0,"TAS2R4","KANSL1"
"ENSG00000120071","ENSG00000141644",0.531909309853321,0,"MBD1","KANSL1"
"ENSG00000196363","ENSG00000244242",0.369453808056926,0,"IFITM10","WDR5"
"ENSG00000187778","ENSG00000117419",0.530567766840964,0,"ERI3","MCRS1"
"ENSG00000103510","ENSG00000213015",0.311158457962203,0,"ZNF580","KAT8"
"ENSG00000187778","ENSG00000234608",0.384371208438803,0,"MAPKAPK5-AS1","MCRS1"
"ENSG00000187778","ENSG00000117410",0.601578256331581,0,"ATP6V0B","MCRS1"
"ENSG00000196363","ENSG00000146109",0.435039669691909,4.85271058003889e-07,"ABT1","WDR5"
"ENSG00000196363","ENSG00000147439",0.484359484226292,0,"BIN3","WDR5"
"ENSG00000103510","ENSG00000111481",0.326481909529476,0,"COPZ1","KAT8"
"ENSG00000187778","ENSG00000234616",0.416800524269415,0,"JRK","MCRS1"
"ENSG00000187778","ENSG00000130402",0.388617840372224,0,"ACTN4","MCRS1"
"ENSG00000103510","ENSG00000147400",0.339074886772828,0,"CETN2","KAT8"
"ENSG00000147162","ENSG00000222019",0.377612062601478,0,"URAHP","OGT"
"ENSG00000103510","ENSG00000146109",0.404624355509865,0,"ABT1","KAT8"
"ENSG00000103510","ENSG00000147439",0.418733922705544,0,"BIN3","KAT8"
"ENSG00000147162","ENSG00000223356",0.332754931792987,0,"RP11-66D17.5","OGT"
"ENSG00000187778","ENSG00000130414",0.607414316426696,0,"NDUFA10","MCRS1"
"ENSG00000103510","ENSG00000241945",0.35928733561944,0,"PWP2","KAT8"
"ENSG00000187778","ENSG00000105402",0.578576313127112,0,"NAPA","MCRS1"
"ENSG00000187778","ENSG00000105401",0.579032508861991,0,"CDC37","MCRS1"
"ENSG00000147162","ENSG00000272321",0.380187717066859,0,"ENSG00000272321","OGT"
"ENSG00000187778","ENSG00000105404",0.416160455129232,0,"RABAC1","MCRS1"
"ENSG00000172534","ENSG00000204560",0.394859020124677,0,"DHX16","HCFC1"
"ENSG00000172534","ENSG00000204569",0.34846310012277,1.85820686970928e-06,"PPP1R10","HCFC1"
"ENSG00000196363","ENSG00000158106",0.448181319164078,0,"RHPN1","WDR5"
"ENSG00000196363","ENSG00000136731",0.455791806583039,0,"UGGT1","WDR5"
"ENSG00000103510","ENSG00000122140",0.534833881384062,0,"MRPS2","KAT8"
"ENSG00000187778","ENSG00000246627",0.438153147778,0,"CACNA1C-AS1","MCRS1"
"ENSG00000196363","ENSG00000109111",0.437966127900031,0,"SUPT6H","WDR5"
"ENSG00000172534","ENSG00000132361",0.585467163537269,0,"CLUH","HCFC1"
"ENSG00000187778","ENSG00000259945",0.405217087913723,0,"CTD-2012K14.3","MCRS1"
"ENSG00000187778","ENSG00000260934",0.346965820289549,0,"CTA-363E6.7","MCRS1"
"ENSG00000196363","ENSG00000185730",0.552739585050628,0,"ZNF696","WDR5"
"ENSG00000187778","ENSG00000259933",0.475113921470755,0,"PKD1-AS1","MCRS1"
"ENSG00000196363","ENSG00000185721",0.498295085319413,0,"DRG1","WDR5"
"ENSG00000196363","ENSG00000160439",0.469470280616453,0,"RDH13","WDR5"
"ENSG00000196363","ENSG00000110108",0.423271588953515,0,"TMEM109","WDR5"
"ENSG00000196363","ENSG00000136715",0.454032707746885,0,"SAP130","WDR5"
"ENSG00000196363","ENSG00000112763",0.477956860116658,0,"BTN2A1","WDR5"
"ENSG00000103510","ENSG00000185721",0.37533591726772,0,"DRG1","KAT8"
"ENSG00000187778","ENSG00000117448",0.474089227894681,0,"AKR1A1","MCRS1"
"ENSG00000196363","ENSG00000087258",0.47556536838604,0,"GNAO1","WDR5"
"ENSG00000196363","ENSG00000184428",0.330200183558913,0,"TOP1MT","WDR5"
"ENSG00000172534","ENSG00000132382",0.457393614486189,0,"MYBBP1A","HCFC1"
"ENSG00000187778","ENSG00000104129",0.333955608582182,0,"DNAJC17","MCRS1"
"ENSG00000147162","ENSG00000163161",0.437046347919067,0,"ERCC3","OGT"
"ENSG00000147162","ENSG00000187135",0.349560757066038,0,"VSTM2B","OGT"
"ENSG00000172534","ENSG00000169660",0.42177569021162,0,"HEXD","HCFC1"
"ENSG00000196363","ENSG00000087269",0.51102992305274,0,"NOP14","WDR5"
"ENSG00000196363","ENSG00000172432",0.500814090699204,0,"GTPBP2","WDR5"
"ENSG00000196363","ENSG00000100764",0.390695756236882,0,"PSMC1","WDR5"
"ENSG00000147162","ENSG00000235381",0.489016235311061,0,"RP11-477D19.2","OGT"
"ENSG00000187778","ENSG00000235961",0.346753521179609,0,"PNMA6A","MCRS1"
"ENSG00000147162","ENSG00000068654",0.409361768306961,0,"POLR1A","OGT"
"ENSG00000187778","ENSG00000105443",0.712162519070305,0,"CYTH2","MCRS1"
"ENSG00000103510","ENSG00000158106",0.409414078871245,0,"RHPN1","KAT8"
"ENSG00000120071","ENSG00000070814",0.473971727258757,0,"TCOF1","KANSL1"
"ENSG00000187778","ENSG00000105447",0.469107198819223,0,"GRWD1","MCRS1"
"ENSG00000187778","ENSG00000260903",0.385658974177932,0,"XKR7","MCRS1"
"ENSG00000196363","ENSG00000159479",0.460892133105593,0,"MED8","WDR5"
"ENSG00000187778","ENSG00000117425",0.37344894484029,6.84513348936377e-06,"PTCH2","MCRS1"
"ENSG00000187778","ENSG00000142453",0.443272305987088,0,"CARM1","MCRS1"
"ENSG00000172534","ENSG00000158955",0.361063023506316,0,"WNT9B","HCFC1"
"ENSG00000187778","ENSG00000130479",0.456413066380335,0,"MAP1S","MCRS1"
"ENSG00000147162","ENSG00000225951",0.337303306769837,0,"ODF2-AS1","OGT"
"ENSG00000147162","ENSG00000151148",0.424719845721355,0,"UBE3B","OGT"
"ENSG00000172534","ENSG00000120327",0.359398525128549,0,"PCDHB14","HCFC1"
"ENSG00000196363","ENSG00000064547",0.371240779911879,0,"LPAR2","WDR5"
"ENSG00000187778","ENSG00000233360",0.405311719930143,0,"PDXP-DT","MCRS1"
"ENSG00000187778","ENSG00000259972",0.51159703998539,0,"AC009120.6","MCRS1"
"ENSG00000172534","ENSG00000158941",0.476964891149571,0,"CCAR2","HCFC1"
"ENSG00000172534","ENSG00000119333",0.346423206257451,0.000105145137825779,"DYNC2I2","HCFC1"
"ENSG00000187778","ENSG00000117480",0.418307818773399,0,"FAAH","MCRS1"
"ENSG00000187778","ENSG00000117481",0.423217856185006,0,"NSUN4","MCRS1"
"ENSG00000187778","ENSG00000130489",0.524172705100648,0,"SCO2","MCRS1"
"ENSG00000196363","ENSG00000233966",0.345287239593829,0,"UBE2SP1","WDR5"
"ENSG00000196363","ENSG00000090863",0.376677610889253,0,"GLG1","WDR5"
"ENSG00000196363","ENSG00000090861",0.572878220056301,0,"AARS1","WDR5"
"ENSG00000187778","ENSG00000167779",0.512595903532572,0,"IGFBP6","MCRS1"
"ENSG00000172534","ENSG00000131019",0.361626077482063,0,"ULBP3","HCFC1"
"ENSG00000187778","ENSG00000167775",0.343664706278879,0,"CD320","MCRS1"
"ENSG00000103510","ENSG00000237054",0.415190992629873,0,"PRMT5-AS1","KAT8"
"ENSG00000187778","ENSG00000128185",0.336313397793723,0,"DGCR6L","MCRS1"
"ENSG00000103510","ENSG00000100764",0.375626053056031,0,"PSMC1","KAT8"
"ENSG00000147162","ENSG00000163125",0.436355195772748,0,"RPRD2","OGT"
"ENSG00000172534","ENSG00000156304",0.441667205270484,0,"SCAF4","HCFC1"
"ENSG00000187778","ENSG00000245322",0.394047314406957,0,"H2AZ1-DT","MCRS1"
"ENSG00000172534","ENSG00000110987",0.438522262012425,0,"BCL7A","HCFC1"
"ENSG00000147162","ENSG00000127481",0.407630847663754,0,"UBR4","OGT"
"ENSG00000196363","ENSG00000148719",0.522112199811791,0,"DNAJB12","WDR5"
"ENSG00000147162","ENSG00000066044",0.463053504956357,0,"ELAVL1","OGT"
"ENSG00000147162","ENSG00000165757",0.322656648447029,0,"JCAD","OGT"
"ENSG00000172534","ENSG00000133619",0.41116755506968,0,"KRBA1","HCFC1"
"ENSG00000103510","ENSG00000237017",0.441017666286547,0,"PRPF31-AS1","KAT8"
"ENSG00000187778","ENSG00000245385",0.486809165717633,0,"RP11-334E6.10","MCRS1"
"ENSG00000187778","ENSG00000129460",0.39671686850207,0.00106939995875566,"NGDN","MCRS1"
"ENSG00000196363","ENSG00000063244",0.557996287341795,0,"U2AF2","WDR5"
"ENSG00000187778","ENSG00000257342",0.385360549381313,0,"RP11-571M6.7","MCRS1"
"ENSG00000196363","ENSG00000122140",0.558568830110583,0,"MRPS2","WDR5"
"ENSG00000147162","ENSG00000165733",0.377179304956599,0,"BMS1","OGT"
"ENSG00000147162","ENSG00000140474",0.400394240896125,0,"ULK3","OGT"
"ENSG00000187778","ENSG00000143761",0.515023698394412,0,"ARF1","MCRS1"
"ENSG00000196363","ENSG00000111481",0.366998674921128,0,"COPZ1","WDR5"
"ENSG00000196363","ENSG00000135447",0.33602519554603,0,"PPP1R1A","WDR5"
"ENSG00000103510","ENSG00000148719",0.469863747374803,0,"DNAJB12","KAT8"
"ENSG00000196363","ENSG00000221946",0.325278670096246,0,"FXYD7","WDR5"
"ENSG00000187778","ENSG00000244038",0.457691738653694,0,"DDOST","MCRS1"
"ENSG00000103510","ENSG00000171097",0.413785209162417,0,"KYAT1","KAT8"
"ENSG00000196363","ENSG00000231249",0.339592837159506,0,"ITPR1-DT","WDR5"
"ENSG00000147162","ENSG00000127564",0.363264313096553,0,"PKMYT1","OGT"
"ENSG00000187778","ENSG00000268050",0.328524027693173,1.42868383790073e-08,"RP11-247A12.8","MCRS1"
"ENSG00000196363","ENSG00000014216",0.546625857179252,0,"CAPN1","WDR5"
"ENSG00000120071","ENSG00000167967",0.433054449083975,6.85768242192353e-09,"E4F1","KANSL1"
"ENSG00000196363","ENSG00000268525",0.4919758338383,0,"CTB-59C6.3","WDR5"
"ENSG00000196363","ENSG00000039523",0.60553957119733,0,"RIPOR1","WDR5"
"ENSG00000196363","ENSG00000015532",0.407662108582274,0,"XYLT2","WDR5"
"ENSG00000147162","ENSG00000140521",0.382033651774214,1.88917016696877e-05,"POLG","OGT"
"ENSG00000172534","ENSG00000086758",0.566243836343791,0,"HUWE1","HCFC1"
"ENSG00000196363","ENSG00000196498",0.486796452530445,0,"NCOR2","WDR5"
"ENSG00000172534","ENSG00000072110",0.42876921078756,0,"ACTN1","HCFC1"
"ENSG00000103510","ENSG00000041988",0.462209356358302,0,"THAP3","KAT8"
"ENSG00000103510","ENSG00000064601",0.398819028507339,0,"CTSA","KAT8"
"ENSG00000187778","ENSG00000269352",0.447388392728985,0,"PTOV1-AS2","MCRS1"
"ENSG00000196363","ENSG00000232581",0.368172547646563,0,"AC079742.4","WDR5"
"ENSG00000196363","ENSG00000268516",0.440421669256899,0,"ZNF8-DT","WDR5"
"ENSG00000187778","ENSG00000008300",0.452969158202348,0,"CELSR3","MCRS1"
"ENSG00000103510","ENSG00000064607",0.410379712979178,0,"SUGP2","KAT8"
"ENSG00000187778","ENSG00000256053",0.387222126050864,0,"COA8","MCRS1"
"ENSG00000196363","ENSG00000244563",0.403278761908647,0,"RPS26P19","WDR5"
"ENSG00000187778","ENSG00000181982",0.388993648371256,0,"CCDC149","MCRS1"
"ENSG00000120071","ENSG00000165349",0.384947590378315,0,"SLC7A3","KANSL1"
"ENSG00000187778","ENSG00000167670",0.487964883384226,0,"CHAF1A","MCRS1"
"ENSG00000196363","ENSG00000269813",0.357234520801497,0,"CTD-3193O13.14","WDR5"
"ENSG00000187778","ENSG00000167674",0.620026899875509,0,"HDGFL2","MCRS1"
"ENSG00000196363","ENSG00000015592",0.493324150885982,0,"STMN4","WDR5"
"ENSG00000187778","ENSG00000181991",0.612861496119944,0,"MRPS11","MCRS1"
"ENSG00000103510","ENSG00000196363",0.38676584063753,0,"WDR5","KAT8"
"ENSG00000187778","ENSG00000179673",0.423853741218564,0,"RPRML","MCRS1"
"ENSG00000120071","ENSG00000139044",0.462071180663803,1.40230211442827e-07,"B4GALNT3","KANSL1"
"ENSG00000147162","ENSG00000116883",0.380040330471074,0,"RP11-268J15.5","OGT"
"ENSG00000196363","ENSG00000233885",0.488570904932427,0,"YEATS2-AS1","WDR5"
"ENSG00000120071","ENSG00000167986",0.406991988058731,0,"DDB1","KANSL1"
"ENSG00000147162","ENSG00000126217",0.355512235159956,0,"MCF2L","OGT"
"ENSG00000120071","ENSG00000177302",0.445577919932111,0,"TOP3A","KANSL1"
"ENSG00000187778","ENSG00000142396",0.488664576928889,0,"ERVK3-1","MCRS1"
"ENSG00000172534","ENSG00000011275",0.452126447730666,0,"RNF216","HCFC1"
"ENSG00000147162","ENSG00000141837",0.404788200514003,0,"CACNA1A","OGT"
"ENSG00000187778","ENSG00000268061",0.352607679621031,0,"NAPA-AS1","MCRS1"
"ENSG00000187778","ENSG00000166352",0.344480444577805,0,"IFTAP","MCRS1"
"ENSG00000196363","ENSG00000171135",0.365942297980692,0,"JAGN1","WDR5"
"ENSG00000103510","ENSG00000196313",0.404617626877334,0,"POM121","KAT8"
"ENSG00000103510","ENSG00000185651",0.37443171036905,0,"UBE2L3","KAT8"
"ENSG00000196363","ENSG00000183114",0.339376003250095,0,"FAM43B","WDR5"
"ENSG00000196363","ENSG00000158158",0.4103618822564,0,"CNNM4","WDR5"
"ENSG00000196363","ENSG00000197774",0.45102867755849,0,"EME2","WDR5"
"ENSG00000103510","ENSG00000172336",0.369349350584996,0.000190544845362073,"POP7","KAT8"
"ENSG00000120071","ENSG00000105656",0.390174815805583,0,"ELL","KANSL1"
"ENSG00000103510","ENSG00000159377",0.412461024789122,0,"PSMB4","KAT8"
"ENSG00000196363","ENSG00000267288",0.338670715647043,5.74569003761738e-05,"RP13-890H12.2","WDR5"
"ENSG00000196363","ENSG00000197746",0.419892964137163,0,"PSAP","WDR5"
"ENSG00000172534","ENSG00000072195",0.416656617039122,0,"SPEG","HCFC1"
"ENSG00000196363","ENSG00000196419",0.443163419529444,0,"XRCC6","WDR5"
"ENSG00000103510","ENSG00000185627",0.353643196649687,3.92770629353834e-08,"PSMD13","KAT8"
"ENSG00000147162","ENSG00000127511",0.420791053762036,0,"SIN3B","OGT"
"ENSG00000187778","ENSG00000058600",0.45430258685723,0,"POLR3E","MCRS1"
"ENSG00000196363","ENSG00000100811",0.458582912357896,0,"YY1","WDR5"
"ENSG00000187778","ENSG00000177082",0.38047611979955,0,"WDR73","MCRS1"
"ENSG00000147162","ENSG00000272216",0.323284840019194,0,"ENSG00000272216","OGT"
"ENSG00000147162","ENSG00000102226",0.398174703499102,0,"USP11","OGT"
"ENSG00000196363","ENSG00000268565",0.341564983199742,0,"AC005339.2","WDR5"
"ENSG00000196363","ENSG00000171169",0.393261312146464,0,"NAIF1","WDR5"
"ENSG00000196363","ENSG00000256599",0.494599975811723,0,"AC020663.1","WDR5"
"ENSG00000196363","ENSG00000267244",0.413297225801048,1.09597664277317e-10,"CTB-31O20.4","WDR5"
"ENSG00000196363","ENSG00000196456",0.687535416678917,0,"ZNF775","WDR5"
"ENSG00000196363","ENSG00000197785",0.470838920059357,0,"ATAD3A","WDR5"
"ENSG00000196363","ENSG00000196453",0.535157918276812,0,"ZNF777","WDR5"
"ENSG00000196363","ENSG00000267216",0.531489280811184,0,"AC010642.1","WDR5"
"ENSG00000172534","ENSG00000025800",0.49332964356025,0,"KPNA6","HCFC1"
"ENSG00000103510","ENSG00000184349",0.408966453315762,0,"EFNA5","KAT8"
"ENSG00000187778","ENSG00000189043",0.433014867015188,0,"NDUFA4","MCRS1"
"ENSG00000196363","ENSG00000196465",0.435042181007724,0.0211324220016351,"MYL6B","WDR5"
"ENSG00000103510","ENSG00000172354",0.356718859540679,0,"GNB2","KAT8"
"ENSG00000120071","ENSG00000070770",0.489556861421986,0,"CSNK2A2","KANSL1"
